Title,ImdbId
Sierra Burgess Is a Loser (2018),tt3120280
Punisher: War Zone (2008),tt0450314
22 July (2018),tt7280898
Fahrenheit 11/9 (2018),tt8632862
Skyscraper (2018),tt5758778
RangiTaranga (2015),tt4432480
The Sword Identity (2011),tt2044077
Sword Master (2016),tt5269396
Judge Archer (2012),tt2543698
Annie (1999),tt0207972
A Simple Favor (2018),tt7040874
The Nun (2018),tt5814060
Robin Hood (2018),tt4532826
Alita: Battle Angel (2019),tt0437086
Captive State (2019),tt5968394
First Man (2018),tt1213641
The Ballad of Buster Scruggs (2018),tt6412452
The Spy Who Dumped Me (2018),tt6663582
Joker (2019),tt7286456
Infini (2015),tt3327624
Gintama (2017),tt5805470
Gintama 2: Rules Are Made To Be Broken (2018),tt7639528
The Namesake (2006),tt0433416
Lazy Hazy Crazy (2015),tt5097504
Life of the Party (2018),tt5619332
The Wedding Planner (2001),tt0209475
Spread (2009),tt1186370
The Good Son (1993),tt0107034
Gummo (1997),tt0119237
The Blue Lagoon (1980),tt0080453
To the Devil a Daughter (1976),tt0075334
Wrong Move (1975),tt0071483
Black Moon (1975),tt0072709
Walkabout (1971),tt0067959
Valerie and Her Week of Wonders (1970),tt0066516
Luz da Manhã (2010),tt2255482
Just Married (2003),tt0305711
A Week Alone (2007),tt0978833
The Alphabet Killer (2008),tt0818165
Mardi Gras: Spring Break (2011),tt1083462
Red State (2011),tt0873886
Nothing Personal (2009),tt1320352
Holly (2006),tt0419815
Reckless (2013),tt2726196
One Wild Moment (2015),tt2191765
Rich Kids (1979),tt0079806
Snowtown (2011),tt1680114
Antiporno (2016),tt5973032
Stephanie (2017),tt3829378
Love is the Word (2013),tt2379995
Felicity (1978),tt0079144
Thawing Out (2009),tt1354003
Incredibles 2 (2018),tt3606756
Anna and the Apocalypse (2017),tt6433880
Ascendant (0),tt3663184
Ocean's Eight (2018),tt5164214
Is Genesis History? (2017),tt6360332
Superman vs. The Elite (2012),tt2224455
Thank You for Smoking (2005),tt0427944
Gemini (2017),tt5795086
Euphoria (2017),tt5698320
The Wild Bunch (1969),tt0065214
Three Colors: Red (1994),tt0111495
Flight of the Conchords: Live in London (2018),tt4978510
One Night Stand: Flight of the Conchords (2005),tt0666198
Flight of the Conchords: A Texan Odyssey (2006),tt1570090
Active Measures (2018),tt8135494
The Odd Couple II (1998),tt0120773
The Memory of a Killer (2003),tt0374345
The Cement Garden (1993),tt0106535
Goosebumps 2: Haunted Halloween (2018),tt5664636
"People, Places, Things (2015)",tt4104022
Boy Erased (2018),tt7008872
Manto (2018),tt6923462
Lars and the Real Girl (2007),tt0805564
Bird Box (2018),tt2737304
Escape Room (2019),tt5886046
The Front Runner (2018),tt7074886
Reign of the Supermen (2019),tt7167686
The Raid (2011),tt1899353
The Discovery (2017),tt5155780
About Time (2013),tt2194499
Before Midnight (2013),tt2209418
Broken Flowers (2005),tt0412019
The Grinch (2018),tt2709692
The Hundred-Foot Journey (2014),tt2980648
Bohemian Rhapsody (2018),tt1727824
The Cutting Edge: Going for the Gold (2006),tt0463953
Animal World (2018),tt7946836
Infinity Chamber (2016),tt3839880
OtherLife (2017),tt4693358
Maledimiele (2012),tt1637699
Clement (2001),tt0284970
Pokémon Detective Pikachu (2019),tt5884052
Amazon Forever (2004),tt0436053
Nerdland (2016),tt5574372
Gamer (2009),tt1034032
Hereditary (2018),tt7784604
The Duellists (1977),tt0075968
Badhaai Ho (2018),tt7725596
Cam (2018),tt8361028
I Know That Voice (2013),tt2113683
Sicario: Day of the Soldado (2018),tt5052474
The Intruder (2019),tt6722030
Spies in Disguise (2019),tt5814534
The Coca-Cola Kid (1985),tt0088931
Species (1995),tt0114508
Species II (1998),tt0120841
Species III (2004),tt0410650
Species: The Awakening (2007),tt0844894
The Fog (2005),tt0432291
The Fog (1980),tt0080749
Away from Her (2006),tt0491747
Code 46 (2003),tt0345061
"Crouching Tiger, Hidden Dragon (2000)",tt0190332
A Home at the End of the World (2004),tt0359423
A Lot Like Love (2005),tt0391304
"After Dark, My Sweet (1990)",tt0098994
An Affair to Remember (1957),tt0050105
Auto Focus (2002),tt0298744
Blind Dating (2006),tt0454084
Color of Night (1994),tt0109456
Futurama: Bender's Big Score (2007),tt0471711
Futurama: The Beast with a Billion Backs (2008),tt1054485
I Want Candy (2007),tt0791309
Imagination (2008),tt0970519
The Bank Job (2008),tt0200465
Loose Change (2005),tt0831315
Happenstance (2000),tt0243135
The Libertine (2000),tt0214878
Human Nature (2001),tt0219822
The Letter (1999),tt0158117
Quid Pro Quo (2008),tt0414426
Dresden Dolls: Live at the Roundhouse London (2006),
The House That Jack Built (2018),tt4003440
"Planes, Trains and Automobiles (1987)",tt0093748
Four Christmases (2008),tt0369436
Mulholland Dr. (1998),tt1619856
Velvet Buzzsaw (2019),tt7043012
Code Geass: Lelouch of the Re;Surrection (2019),tt6344664
Swingers (1996),tt0117802
You Might Be the Killer (2018),tt8998472
Unfriended: Dark Web (2018),tt4761916
After Owarimonogatari (2018),tt9266104
The Dancer (2016),tt4632440
The Appearance (2018),tt6857040
Justin and the Knights of Valour (2013),tt1639826
The Brothers Solomon (2007),tt0784972
Dexter's Laboratory: Ego Trip (1999),tt0293092
Dexter's Laboratory (1995),tt0398943
Us (2019),tt6857112
Spiceworld: The Movie (1997),tt0120185
Brexit: The Uncivil War (2019),tt8425058
Triple Frontier (2019),tt1488606
Overlord (2018),tt4530422
Halloween (2018),tt1502407
Halloween (1978),tt0077651
Mandy (2018),tt6998518
Cargo (2017),tt3860916
Wildling (2018),tt5085924
Ghost Stories (2017),tt5516328
The Dark Crystal (1982),tt0083791
Bumblebee (2018),tt4701182
Mortal Engines (2018),tt1571234
Stree (2018),tt8108202
White Christmas (1954),tt0047673
A Christmas Carol (1938),tt0029992
Bad Moms (2016),tt4651520
Megan Leavey (2017),tt4899370
Tangerine Reef (2018),
City Lights (2014),tt3709344
The Relative Worlds (2019),tt9648078
Mary Poppins Returns (2018),tt5028340
Steel Rain (2017),tt6769508
The Kid Who Would Be King (2019),tt6811018
Kirik Party (2016),tt6054758
Foo Fighters: Back and Forth (2011),tt1853563
School-Live! (2019),tt9038304
Project Gutenberg (2018),tt7183578
Minecraft: The Movie (2022),tt3566834
Soaked in Bleach (2015),tt3253624
Mile 22 (2018),tt4560436
The Labyrinth of Grisaia (2015),tt6035666
Invader ZIM: Enter the Florpus (2019),tt6739094
Spider-Man: Far from Home (2019),tt6320628
Uri: The Surgical Strike (2019),tt8291224
Black Book (2006),tt0389557
The Unicorn (2018),tt7149336
Ghostbusters: Afterlife (2021),tt4513678
Blue Thunder (1983),tt0085255
Michael (2011),tt1906426
Teeth (2007),tt0780622
Promare (2019),tt9116358
Honey Boy (2019),tt8151874
Patton (1970),tt0066206
Erin Brockovich (2000),tt0195685
Avengers: Endgame (2019),tt4154796
My Date with the President's Daughter (1998),tt0151683
Blue Mountain State: The Rise of Thadland (2016),tt3748440
Trinity Seven 2: Heavens Library & Crimson Lord (2019),tt9826484
KonoSuba: God's Blessing on this Wonderful World! Legend of Crimson (2019),tt9239552
Yellow Submarine (1968),tt0063823
Green Book (2018),tt6966692
Andhadhun (2018),tt8108198
Frozen II (2019),tt4520988
Creed II (2018),tt6343314
Shoplifters (2018),tt8075192
The Favourite (2018),tt5083738
Fyre (2019),tt9412098
Saga of Tanya the Evil Movie (2019),tt9507276
A Private War (2018),tt2368254
Long Shot (2019),tt2139881
The Meg (2018),tt4779682
Code Geass: Akito the Exiled 2: The Wyvern Divided (2013),tt3354254
Code Geass: Akito the Exiled 4: Memories of Hatred (2015),tt3354306
Code Geass: Akito the Exiled 5: To Beloved Ones (2016),tt5920384
Code Geass: Akito the Exiled 1: The Wyvern Arrives (2012),tt3354096
Code Geass: Akito the Exiled 3: The Brightness Falls (2015),tt3354302
The Wandering Earth (2019),tt7605074
Hunter Killer (2018),tt1846589
Vice (2018),tt6266538
Can You Ever Forgive Me? (2018),tt4595882
Nine to Five (1980),tt0080319
Gully Boy (2019),tt2395469
Steven Universe: The Movie (2019),tt10515852
MFKZ (2017),tt4717402
Midsommar (2019),tt8772262
Knife+Heart (2018),tt6426028
Billy and Mandy's Big Boogey Adventure (2007),tt1000070
Billy & Mandy: Wrath of the Spider Queen (2007),tt1075544
Billy and Mandy Save Christmas (0),tt0592980
Underfist: Halloween Bash (2008),tt1327772
Ride Your Wave (2019),tt9193612
Instant Family (2018),tt7401588
Spider-Man: Into the Spider-Verse Sequel (2022),tt9362722
What's Going On With My Sister (2014),tt3396842
Nina Forever (2015),tt2885628
Mondo Cane (1962),tt0057318
Mondo Cane 2 (1963),tt0058365
Titicut Follies (1967),tt0062374
Bloodsucking Freaks (1976),tt0077247
I Spit on Your Grave (2010),tt1242432
I Spit on Your Grave 2 (2013),tt2537176
I Spit on Your Grave III: Vengeance is Mine (2015),tt4530884
Hail Mary (1985),tt0089366
Nekromantik 2 (1991),tt0102522
The Magdalene Sisters (2002),tt0318411
Mr. Roosevelt (2017),tt6212496
Lizzie (2018),tt5160938
Street Fighter II: The Animated Movie (1994),tt0114563
Street Fighter (1994),tt0111301
The Art of Self-Defense (2019),tt7339248
Fastest (2011),tt1721677
"Men, Women & Children (2014)",tt3179568
Africa: Blood and Guts (1966),tt0060073
Goodbye Uncle Tom (1971),tt0180396
The Godfathers of Mondo (2003),tt0384137
The Beach Bum (2019),tt6511932
Thanatomorphose (2012),tt2385074
Ex Drummer (2007),tt0812243
Orozco the Embalmer (2000),tt0982908
Madeline's Madeline (2018),tt6101602
Sweet Movie (1974),tt0072235
Bone Sickness (2003),tt0433346
Visitor Q (2001),tt0290329
August Underground (2000),tt0412467
August Underground's Mordum (2002),tt0410332
August Underground's Penance (2006),tt0971183
The Grapes of Death (1978),tt0078077
The Gardener (2016),tt6566400
Hitting the Apex (2015),tt4973112
Justice League vs. the Fatal Five (2019),tt8752474
Out Cold (2001),tt0253798
Evita (1996),tt0116250
Parasite (2019),tt6751668
Children of the Sea (2019),tt9850064
Guava Island (2019),tt8858104
Murder Mystery (2019),tt1618434
Uncut Gems (2019),tt5727208
Reign Over Me (2007),tt0490204
Hotel Mumbai (2018),tt5461944
The Endless (2017),tt3986820
See You Yesterday (2019),tt8743064
Missing Link (2019),tt6348138
Men in Black: International (2019),tt2283336
It's Complicated (2009),tt1230414
Knock Down the House (2019),tt9358052
Ajin: Demi-Human (2017),tt6215712
Weekend at Bernie's II (1993),tt0108539
I Am Mother (2019),tt6292852
Project Ithaca (2019),tt6490930
The Addams Family (2019),tt1620981
Addams Family Reunion (1998),tt0146402
Addams Family Values (1993),tt0106220
Rascal Does Not Dream of a Dreaming Girl (2019),tt10472884
Notorious (2009),tt0472198
The Perfection (2018),tt7772580
The Dead Don't Die (2019),tt8695030
Dirty Deeds (2005),tt0407732
Eight Legged Freaks (2002),tt0271367
The Haunted World of El Superbeasto (2009),tt0419724
Bloodhound Gang: One Fierce Beer Run (2003),tt0477578
Madeline (1952),tt0044865
Queen of the Damned (2002),tt0238546
Ali Siddiq: It's Bigger Than These Bars (2018),tt7962784
Brave Story (2006),tt0778631
The Upside (2017),tt1987680
Ellen DeGeneres: Relatable (2018),tt7157574
Good Boys (2019),tt7343762
Uncle Buck (1989),tt0098554
Isn't It Romantic (2019),tt2452244
Five Feet Apart (2019),tt6472976
Shaft (2019),tt4463894
Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn) (2020),tt7713068
Spawn (0),tt1206546
The Mule (2018),tt7959026
Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion (2019),tt9526152
Sahara (2005),tt0318649
Aziz Ansari: Right Now (2019),tt10575038
Girl (1998),tt0138467
Digimon Adventure: Last Evolution Kizuna (2020),tt9507234
Pet Sematary (2019),tt0837563
Hello World (2019),tt9418812
Batman: Hush (2019),tt8752440
Zombieland: Double Tap (2019),tt1560220
John Wick: Chapter 3 - Parabellum (2019),tt6146586
John Wick: Chapter 4 (2022),tt10366206
Weathering with You (2019),tt9426210
Fast & Furious Presents: Hobbs & Shaw (2019),tt6806448
Nine Months (1995),tt0113986
Due Date (2010),tt1231583
Babies (2010),tt1020938
Away We Go (2009),tt1176740
Waitress (2007),tt0473308
Rocketman (2019),tt2066051
Human Harvest (2014),tt3886488
Villains (2019),tt6378710
Bombshell (2019),tt6394270
El Camino: A Breaking Bad Movie (2019),tt9243946
Batla House (2019),tt8869978
Roger Dodger (2002),tt0299117
Amelia (2009),tt1129445
Father of the Bride (1991),tt0101862
Father of the Bride Part II (1995),tt0113041
Black Fox (2019),tt8816016
Made in Abyss: Dawn of the Deep Soul (2020),tt10068916
Cencoroll Connect (2019),tt3741646
Demolition (2016),
The Peanut Butter Falcon (2019),tt4364194
Ad Astra (2019),tt2935510
Knives Out (2019),tt8946378
Fractured (2019),tt4332232
In the Tall Grass (2019),tt4687108
Little Monsters (2019),tt7390588
The Death and Return of Superman (2019),tt11043546
Doctor Sleep (2019),tt5606664
The Old Testament Bible Stories for Children - The Story of Abraham (0),
Tora! Tora! Tora! (1970),tt0066473
The Ten Commandments (1956),tt0049833
The Ten (2007),tt0811106
The Biggest Little Farm (2018),tt8969332
Maleficent: Mistress of Evil (2019),tt4777008
Terminator: Dark Fate (2019),tt6450804
Seberg (2019),tt1780967
Home Alone 3 (1997),tt0119303
Russian Ark (2002),tt0318034
It Chapter Two (2019),tt7349950
The Wave (2019),tt4354756
Dare to Be Wild (2015),tt2989350
The Man Who Invented Christmas (2017),tt6225520
Downhill (2020),tt4558376
Code 8 (2019),tt6259380
Freaks (2018),tt8781414
Jumanji: The Next Level (2019),tt7975244
Battle Royale (2000),tt0814023
Battle Royale (2000),tt0266308
Let Her Out (2016),tt5810122
Antlers (2020),tt7740510
A Quiet Place Part II (2020),tt8332922
My Hero Academia: Heroes Rising (2019),tt11107074
Buffaloed (2019),tt8647310
Color Out of Space (2019),tt5073642
Tenet (2020),tt6723592
The Report (2019),tt8236336
Last Christmas (2019),tt8623904
Freedom to Love (1969),tt0167166
Beau Pere (1981),tt0082054
The Stolen Children (1991),tt0104663
Tender Cousins (1980),tt0081614
Little Lips (1978),tt0077682
Ice Palace (1987),tt0097594
Bilitis (1977),tt0075753
Ford v Ferrari (2019),tt1950186
Midway (2019),tt6924650
Ma (2019),tt7958736
Hustlers (2019),
Rambo: Last Blood (2019),tt1206885
The New Mutants (2020),tt4682266
Goblin Slayer: Goblin's Crown (2020),tt11151982
The Island of Giant Insects (2020),tt11585560
Ready or Not (2019),tt7798634
Karan Arjun (1995),tt0113526
Jawbreaker (1999),tt0155776
Jersey Girl (1992),tt0104550
Morbius (2021),tt5108870
3:10 to Yuma (2007),tt0381849
Guns Akimbo (2019),tt6902676
Black Sheep (2006),tt0779982
Tales from the Crypt: Demon Knight (1995),tt0114608
Creepshow (1982),tt0083767
Horse Girl (2020),tt11388406
Vivarium (2019),tt8368406
Escape From Pretoria (2020),tt5797184
Multiplicity (1996),tt0117108
Best in Show (2000),tt0218839
No Time to Die (2020),tt2382320
Minions: The Rise of Gru (2021),tt5113044
Black Widow (2020),tt3480822
Top Gun: Maverick (2020),tt1745960
Saekano: How to Raise a Boring Girlfriend Fine (2019),tt11203468
The Jesus Rolls (2019),tt5974030
Come to Daddy (2019),tt8816194
Justice League Dark: Apokolips War (2020),tt11079148
Justice League Dark (0),tt5996672
I Want to Deliver Your Voice (2017),tt7283052
Heirs (2015),tt2903370
Dolittle (2019),tt6673612
Judy (2019),tt7549996
The Gentlemen (2019),tt8367814
RockNRolla (2008),tt1032755
Donald Glover: Weirdo (2011),tt2345525
Queen & Slim (2019),tt8722346
Shayne Smith: Prison for Wizards (2018),
My Suicide (2009),tt0492896
Superman: Red Son (2020),tt10985510
Our Seven-Day War (2019),tt11469408
The Carter Effect (2017),tt7284952
Yesterday (2019),tt8079248
Richard Jewell (2019),tt3513548
Dark Waters (2019),tt9071322
Charlie's Angels (2019),tt5033998
Soul (2020),tt2948372
The Fruit Hunters (2012),
Mohabbatein (2000),tt0213890
1917 (2019),tt8579674
Don't Breathe (2016),tt4160708
Sonic the Hedgehog (2020),tt3794354
Demon Slayer The Movie: Mugen Train (2020),tt11032374
Planetarian: Hoshi no Hito (2016),tt6047388
Scary Stories to Tell in the Dark (2019),tt3387520
31 (2016),tt3835080
Train to Busan (2016),tt5700672
Bloodshot (2020),tt1634106
Valhalla (2019),tt8956872
Sebastian Maniscalco: What's Wrong with People? (2012),tt2215489
The Invisible Man (2020),tt1051906
The Way Back (2020),tt8544498
The Hunt (2020),tt8244784
The Raid 2 (2014),tt2265171
Sebastian Maniscalco: Stay Hungry (2019),tt9482786
Sebastian Maniscalco: Aren't You Embarrassed? (2014),tt4240704
Sebastian Maniscalco: Why Would You Do That? (2016),tt6295304
Hoaxed (2019),tt8991264
Amazon (2000),tt0216890
"Don't Bite, We Love You (1976)",tt0073405
An Impudent Girl (1985),tt0089072
Lord of the Flies (1963),tt0057261
Tom and Lola (1990),tt0098488
Don't Worry Darling (2021),tt10731256
Merantau (2009),tt1368116
The Arctic Is Calling (1984),
Standing Up (2013),tt1905042
Beanpole (2019),tt10199640
Black Bear (2020),tt9601220
The Other Lamb (2019),tt7737734
